user_id,register_type,device_type,truth,day1,day2,day3,day4,day5,day6,day7,total_activity_day,truth_rate
550423,2,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170624,0,371,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.5714285714285714
892509,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271668,0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767774,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138805,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298133,2,1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329979,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105714,0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540598,1,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.8571428571428571
73770,0,137,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.2857142857142857
552863,1,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36804,1,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0.8571428571428571
146084,1,10,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.42857142857142855
679611,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979312,0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856766,3,2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256046,0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285
1118672,1,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363478,1,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213958,0,235,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285
1198120,0,2813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730899,1,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302273,5,531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263644,2,86,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0.8571428571428571
1361549,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363801,1,4872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58682,2,20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857
176048,0,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
1018106,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409737,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141924,0,70,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.2857142857142857
1096423,3,55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285
46064,0,19,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.5714285714285714
606263,0,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.42857142857142855
931668,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444999,0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42897,0,36,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.5714285714285714
1192879,0,691,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.5714285714285714
734748,6,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188309,0,96,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.7142857142857143
511700,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121635,0,108,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285
996662,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096689,1,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522161,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987969,0,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.42857142857142855
70578,3,6649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034658,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363612,1,27,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.2857142857142857
736304,2,2325,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285
526184,1,12,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.8571428571428571
871597,1,151,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,0.8571428571428571
31277,0,19,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.5714285714285714
1180,1,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816597,5,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197063,2,42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285
36651,0,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974101,2,760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285
123800,1,619,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.2857142857142857
315063,1,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448744,2,21,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,0.8571428571428571
503610,0,893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738193,0,2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043937,5,1614,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.7142857142857143
589771,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003028,1,87,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855
433947,1,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252580,1,11156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11344,1,1058,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.2857142857142857
1058398,0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196042,1,85,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.42857142857142855
1218505,0,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285
1031218,0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330729,1,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325125,5,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893902,0,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857
1266061,0,220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285
797527,0,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966415,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416587,1,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455663,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
809703,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144068,0,36,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,0.8571428571428571
355141,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425032,1,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214533,2,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449522,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80874,2,11,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.42857142857142855
1162987,0,62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285
1086572,0,34,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855
166386,2,75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.2857142857142857
961518,2,15,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.7142857142857143
570572,1,989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72542,2,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225328,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246112,2,59,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.8571428571428571
1001436,0,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
895095,6,869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505203,1,217,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.42857142857142855
983285,1,459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203846,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284022,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349467,0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045188,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.42857142857142855
79534,0,129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285
680760,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516027,0,279,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285
471221,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357373,1,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290298,1,5361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372956,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342334,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239843,1,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574801,0,126,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.8571428571428571
146986,1,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687996,2,429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459263,0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043003,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395446,0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289715,1,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270043,2,1570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974973,2,661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530481,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802708,2,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.2857142857142857
440883,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40464,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495185,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629519,0,6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.5714285714285714
478434,0,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
694673,1,1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797673,0,67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
663342,0,25,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.5714285714285714
445298,0,101,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.8571428571428571
47123,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958882,0,38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
1297168,0,6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0.8571428571428571
764502,6,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285
109207,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211305,0,2877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028130,1,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778899,0,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076767,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601306,2,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
1300436,0,13,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.7142857142857143
1069425,0,7564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18942,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042075,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010363,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155708,0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285
1346753,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33006,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507210,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692895,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855
296496,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
101687,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255247,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344489,0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.2857142857142857
937974,0,60,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.42857142857142855
78413,2,172,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.2857142857142857
453631,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398797,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114496,0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181150,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821950,1,528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013924,0,39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285
897383,1,6,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.5714285714285714
33579,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632293,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776811,0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078332,1,17,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.5714285714285714
454618,0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364485,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777736,1,10240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529719,1,74,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2857142857142857
935434,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044750,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436937,1,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157227,0,66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
1090624,6,749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819950,2,29098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151575,1,65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285
502488,0,26,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.42857142857142855
571671,0,10,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.8571428571428571
158250,1,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285
371473,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064397,2,8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,0.8571428571428571
307360,2,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259835,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74772,1,70,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285
502771,3,2128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402316,0,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.7142857142857143
319982,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204564,0,29,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285
31223,0,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567978,1,388,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857
400677,0,36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285
1273283,1,16537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024377,1,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359090,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446914,0,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
86357,0,52,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.42857142857142855
519213,0,1362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285
1252457,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612454,3,1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771979,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440196,0,249,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,0.8571428571428571
912771,1,2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120126,2,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285
913599,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.7142857142857143
385918,0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080009,0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857
569793,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286468,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652521,0,137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
870247,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642279,1,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343024,1,313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.8571428571428571
819697,2,34,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.8571428571428571
343156,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007525,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554792,2,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851311,0,65,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0.8571428571428571
1322192,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162048,0,219,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,0.8571428571428571
682387,0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
523392,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271735,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293981,0,186,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285
429062,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57594,1,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819025,4,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577421,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605514,1,62,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.2857142857142857
136159,0,27,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285
503546,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715210,2,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116295,2,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14285714285714285
9434,0,101,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,0.7142857142857143
171955,1,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122252,0,8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.42857142857142855
1113950,0,189,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.42857142857142855
648538,1,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41736,0,541,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.2857142857142857
521957,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734824,0,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285
935674,2,72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
196286,0,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.2857142857142857
766823,0,18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.2857142857142857
871894,1,272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
1277182,0,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649974,2,151,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.5714285714285714
117511,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141440,2,26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285
211455,1,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76014,0,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
447526,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63876,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119631,3,2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085971,2,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108867,0,87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285
862976,1,1461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411941,0,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212591,7,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953396,1,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126998,2,561,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285
476482,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360453,2,55,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857
814914,1,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100693,0,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472792,1,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126104,1,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14285714285714285
166907,2,15,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.2857142857142857
664280,1,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886906,1,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30494,0,640,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.2857142857142857
203181,1,377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357352,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
89588,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285
542257,1,5028,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.5714285714285714
369554,1,8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855
1005702,0,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
1029138,0,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.2857142857142857
